"","Score.Mean","FirstAuthorGender","student","AuthorCode","nmo","conference","rank","maletype","year","po","review"
"99",0.223333333333333,"f","Non-Student",NA,"w","EvoLang10",0.0947075208913649,NA,1,1,"Single"
"100",0.666666666666667,"f","Non-Student",NA,"a","EvoLang10",0.534818941504178,NA,1,1,"Single"
"101",0.666666666666667,"f","Non-Student",29,"w","EvoLang10",0.534818941504178,NA,1,1,"Single"
"102",0.666666666666667,"m","Non-Student",NA,"w","EvoLang10",0.534818941504178,NA,1,1,"Single"
"103",0.666666666666667,"m","Non-Student",30,"w","EvoLang10",0.534818941504178,NA,1,2,"Single"
"104",0.666666666666667,"m","Non-Student",NA,"w","EvoLang10",0.534818941504178,NA,1,1,"Single"
"105",0.666666666666667,"m","Non-Student",NA,"w","EvoLang10",0.534818941504178,NA,1,1,"Single"
"106",0.666666666666667,"f","Non-Student",NA,"w","EvoLang10",0.534818941504178,NA,1,1,"Single"
"107",0.666666666666667,"m","Non-Student",NA,"w","EvoLang10",0.534818941504178,NA,1,1,"Single"
"108",0.666666666666667,"f","Student",32,"w","EvoLang10",0.534818941504178,NA,1,2,"Single"
"109",0.333333333333333,"m","Non-Student",NA,"a","EvoLang10",0.142061281337047,NA,1,1,"Single"
"110",0.333333333333333,"f","Student",NA,"w","EvoLang10",0.142061281337047,NA,1,1,"Single"
"111",0.333333333333333,"m","Non-Student",69,"w","EvoLang10",0.142061281337047,NA,1,1,"Single"
"112",0.333333333333333,"m","Non-Student",NA,"w","EvoLang10",0.142061281337047,NA,1,1,"Single"
"113",0.333333333333333,"m","Non-Student",NA,"m","EvoLang10",0.142061281337047,NA,1,1,"Single"
"114",0.333333333333333,"m","Non-Student",NA,"w","EvoLang10",0.142061281337047,NA,1,1,"Single"
"115",0.333333333333333,"f","Non-Student",NA,"w","EvoLang10",0.142061281337047,NA,1,1,"Single"
"116",0.333333333333333,"m","Non-Student",NA,"a","EvoLang10",0.142061281337047,NA,1,1,"Single"
"117",0.833333333333333,"m","Non-Student",62,"a","EvoLang10",0.763231197771588,NA,1,1,"Single"
"118",0.916666666666667,"f","Non-Student",71,"w","EvoLang10",0.933147632311978,NA,1,1,"Single"
"119",0.916666666666667,"m","Non-Student",33,"w","EvoLang10",0.933147632311978,NA,1,1,"Single"
"120",0.416666666666667,"f","Non-Student",51,"w","EvoLang10",0.175487465181058,NA,1,2,"Single"
"121",0.0833333333333333,"m","Non-Student",NA,"w","EvoLang10",0.0139275766016713,NA,1,1,"Single"
"122",0.89,"m","Non-Student",NA,"w","EvoLang10",0.84958217270195,NA,1,1,"Single"
"123",0.89,"m","Non-Student",NA,"w","EvoLang10",0.84958217270195,NA,1,1,"Single"
"124",0.89,"m","Non-Student",10,"w","EvoLang10",0.84958217270195,NA,1,1,"Single"
"125",0.89,"m","Non-Student",NA,"w","EvoLang10",0.84958217270195,NA,1,1,"Single"
"126",0.89,"m","Student",NA,"w","EvoLang10",0.84958217270195,NA,1,1,"Single"
"127",0.89,"m","Student",NA,"w","EvoLang10",0.84958217270195,NA,1,1,"Single"
"128",0.89,"f","Non-Student",NA,"a","EvoLang10",0.84958217270195,NA,1,1,"Single"
"129",0.89,"m","Student",NA,"m","EvoLang10",0.84958217270195,NA,1,1,"Single"
"130",0.89,"m","Non-Student",30,"w","EvoLang10",0.84958217270195,NA,1,2,"Single"
"131",0.776666666666667,"f","Non-Student",NA,"w","EvoLang10",0.690807799442897,NA,1,1,"Single"
"132",0.776666666666667,"m","Non-Student",NA,"w","EvoLang10",0.690807799442897,NA,1,1,"Single"
"133",0.776666666666667,"m","Non-Student",NA,"e","EvoLang10",0.690807799442897,NA,1,1,"Single"
"134",0.776666666666667,"m","Non-Student",NA,"a","EvoLang10",0.690807799442897,NA,1,1,"Single"
"135",0.776666666666667,"f","Non-Student",11,"w","EvoLang10",0.690807799442897,NA,1,1,"Single"
"136",0.776666666666667,"m","Non-Student",NA,"w","EvoLang10",0.690807799442897,NA,1,1,"Single"
"137",0.776666666666667,"f","Student",32,"w","EvoLang10",0.690807799442897,NA,1,2,"Single"
"138",0.776666666666667,"m","Non-Student",NA,"e","EvoLang10",0.690807799442897,NA,1,1,"Single"
"139",0.556666666666667,"m","Non-Student",NA,"o","EvoLang10",0.362116991643454,NA,1,1,"Single"
"140",0.556666666666667,"m","Non-Student",27,"w","EvoLang10",0.362116991643454,NA,1,2,"Single"
"141",0.556666666666667,"m","Non-Student",NA,"a","EvoLang10",0.362116991643454,NA,1,1,"Single"
"142",0.556666666666667,"f","Non-Student",NA,"a","EvoLang10",0.362116991643454,NA,1,1,"Single"
"143",0.556666666666667,"f","Non-Student",70,"a","EvoLang10",0.362116991643454,NA,1,2,"Single"
"144",0.556666666666667,"m","Non-Student",NA,"w","EvoLang10",0.362116991643454,NA,1,1,"Single"
"145",0.556666666666667,"f","Non-Student",40,"w","EvoLang10",0.362116991643454,NA,1,1,"Single"
"146",0.556666666666667,"f","Non-Student",NA,"w","EvoLang10",0.362116991643454,NA,1,1,"Single"
"147",0.556666666666667,"f","Non-Student",35,"w","EvoLang10",0.362116991643454,NA,1,1,"Single"
"148",0.556666666666667,"m","Non-Student",NA,"w","EvoLang10",0.362116991643454,NA,1,1,"Single"
"149",0.556666666666667,"m","Non-Student",NA,"w","EvoLang10",0.362116991643454,NA,1,1,"Single"
"150",0.443333333333333,"m","Non-Student",NA,"w","EvoLang10",0.222841225626741,NA,1,1,"Single"
"151",0.443333333333333,"m","Non-Student",NA,"a","EvoLang10",0.222841225626741,NA,1,1,"Single"
"152",0.443333333333333,"m","Non-Student",NA,"w","EvoLang10",0.222841225626741,NA,1,1,"Single"
"153",0.443333333333333,"f","Non-Student",NA,"w","EvoLang10",0.222841225626741,NA,1,1,"Single"
"154",0.443333333333333,"m","Non-Student",60,"w","EvoLang10",0.222841225626741,NA,1,1,"Single"
"155",0.443333333333333,"m","Non-Student",NA,"w","EvoLang10",0.222841225626741,NA,1,1,"Single"
"156",0.443333333333333,"f","Non-Student",NA,"w","EvoLang10",0.222841225626741,NA,1,1,"Single"
"157",0.443333333333333,"f","Non-Student",NA,"w","EvoLang10",0.222841225626741,NA,1,1,"Single"
"158",0.443333333333333,"m","Non-Student",NA,"w","EvoLang10",0.222841225626741,NA,1,1,"Single"
"159",0.223333333333333,"f","Non-Student",NA,"w","EvoLang10",0.0947075208913649,NA,1,1,"Single"
"160",0.223333333333333,"f","Non-Student",NA,"e","EvoLang10",0.0947075208913649,NA,1,1,"Single"
"161",0.11,"m","Non-Student",NA,"w","EvoLang10",0.0473537604456825,NA,1,1,"Single"
"162",0.11,"m","Non-Student",NA,"w","EvoLang10",0.0473537604456825,NA,1,1,"Single"
"163",0.11,"m","Non-Student",NA,"w","EvoLang10",0.0473537604456825,NA,1,1,"Single"
"164",0.11,"m","Non-Student",NA,"w","EvoLang10",0.0473537604456825,NA,1,1,"Single"
"165",0.11,"m","Non-Student",66,"a","EvoLang10",0.0473537604456825,NA,1,2,"Single"
"166",0.11,"f","Non-Student",NA,"w","EvoLang10",0.0473537604456825,NA,1,1,"Single"
"167",0.11,"m","Non-Student",NA,"w","EvoLang10",0.0473537604456825,NA,1,1,"Single"
"168",0.11,"m","Non-Student",NA,"w","EvoLang10",0.0473537604456825,NA,1,1,"Single"
"169",0.11,"m","Student",NA,"a","EvoLang10",0.0473537604456825,NA,1,1,"Single"
"170",0.11,"f","Non-Student",NA,"w","EvoLang10",0.0473537604456825,NA,1,1,"Single"
"171",1,"f","Non-Student",37,"w","EvoLang10",1,NA,1,1,"Single"
"172",1,"f","Non-Student",NA,"w","EvoLang10",1,NA,1,1,"Single"
"173",1,"m","Non-Student",NA,"e","EvoLang10",1,NA,1,1,"Single"
"174",1,"f","Non-Student",NA,"w","EvoLang10",1,NA,1,1,"Single"
"175",1,"f","Non-Student",NA,"w","EvoLang10",1,NA,1,1,"Single"
"176",1,"f","Non-Student",31,"w","EvoLang10",1,NA,1,1,"Single"
"177",1,"m","Non-Student",NA,"e","EvoLang10",1,NA,1,1,"Single"
"178",1,"m","Non-Student",NA,"w","EvoLang10",1,NA,1,1,"Single"
"179",1,"m","Non-Student",NA,"w","EvoLang10",1,NA,1,1,"Single"
"180",1,"f","Student",NA,"a","EvoLang10",1,NA,1,1,"Single"
"181",1,"m","Non-Student",NA,"w","EvoLang10",1,NA,1,1,"Single"
"182",1,"m","Non-Student",34,"a","EvoLang10",1,NA,1,1,"Single"
"183",0.666666666666667,"m","Non-Student",46,"w","EvoLang10",0.534818941504178,NA,1,1,"Single"
"184",0.666666666666667,"f","Non-Student",15,"w","EvoLang10",0.534818941504178,NA,1,1,"Single"
"185",0.666666666666667,"m","Non-Student",NA,"w","EvoLang10",0.534818941504178,NA,1,1,"Single"
"186",0.666666666666667,"m","Non-Student",NA,"w","EvoLang10",0.534818941504178,NA,1,1,"Single"
"187",0.666666666666667,"m","Non-Student",NA,"w","EvoLang10",0.534818941504178,NA,1,1,"Single"
"188",0.333333333333333,"m","Non-Student",NA,"w","EvoLang10",0.142061281337047,NA,1,1,"Single"
"189",0,"m","Non-Student",NA,"w","EvoLang10",0,NA,1,1,"Single"
"190",0,"m","Non-Student",73,"a","EvoLang10",0,NA,1,2,"Single"
"191",0,"m","Non-Student",NA,"a","EvoLang10",0,NA,1,1,"Single"
"192",0,"f","Non-Student",NA,"w","EvoLang10",0,NA,1,1,"Single"
"193",0.944444444444445,"m","Student",NA,"w","EvoLang11",0.881188118811881,0.677666448764675,2,1,"Double"
"194",1,"m","Non-Student",1,"w","EvoLang11",0.938118811881188,0.568842268842269,2,2,"Double"
"195",1,"f","Non-Student",2,"w","EvoLang11",0.938118811881188,0.575757575757576,2,3,"Double"
"196",1,"m","Non-Student",3,"e","EvoLang11",0.938118811881188,0.696927344726087,2,3,"Double"
"197",1,"f","Non-Student",4,"w","EvoLang11",0.938118811881188,0.49845513963161,2,2,"Double"
"198",1,"f","Non-Student",5,"w","EvoLang11",0.938118811881188,0.57225745830397,2,2,"Double"
"199",1,"m","Non-Student",6,"w","EvoLang11",0.938118811881188,0.602557627557628,2,2,"Double"
"200",1,"m","Non-Student",7,"w","EvoLang11",0.938118811881188,0.650393631525707,2,3,"Double"
"201",1,"m","Student",8,"w","EvoLang11",0.938118811881188,0.571212121212121,2,2,"Double"
"202",1,"m","Student",9,"w","EvoLang11",0.938118811881188,0.693897041695784,2,2,"Double"
"203",1,"f","Student",NA,"w","EvoLang11",0.938118811881188,0.581503767550279,2,1,"Double"
"204",0.916666666666667,"f","Student",NA,"w","EvoLang11",0.829207920792079,0.56,2,1,"Double"
"205",0.944444444444445,"f","Student",NA,"w","EvoLang11",0.881188118811881,0.685185185185185,2,1,"Double"
"206",0.944444444444445,"f","Non-Student",NA,"w","EvoLang11",0.881188118811881,0.645787545787546,2,1,"Double"
"207",0.944444444444445,"m","Non-Student",10,"w","EvoLang11",0.881188118811881,0.669082357971247,2,2,"Double"
"208",0.944444444444445,"f","Student",11,"w","EvoLang11",0.881188118811881,0.621212121212121,2,2,"Double"
"209",0.944444444444445,"f","Student",NA,"w","EvoLang11",0.881188118811881,0.483368569415081,2,1,"Double"
"210",0.944444444444445,"f","Student",NA,"m","EvoLang11",0.881188118811881,0.50601185928917,2,1,"Double"
"211",0.944444444444445,"f","Non-Student",NA,"a","EvoLang11",0.881188118811881,0.75,2,1,"Double"
"212",0.944444444444445,"f","Non-Student",NA,"w","EvoLang11",0.881188118811881,0.610305171019457,2,1,"Double"
"213",0.833333333333333,"m","Non-Student",12,"w","EvoLang11",0.685643564356436,0.567474747474747,2,3,"Double"
"214",0.944444444444445,"f","Student",NA,"w","EvoLang11",0.881188118811881,0.504040404040404,2,1,"Double"
"215",0.944444444444445,"f","Student",NA,"w","EvoLang11",0.881188118811881,0.571212121212121,2,1,"Double"
"216",0.944444444444445,"f","Non-Student",13,"w","EvoLang11",0.881188118811881,0.673220098469268,2,2,"Double"
"217",0.944444444444445,"m","Non-Student",NA,"a","EvoLang11",0.881188118811881,0.658333333333333,2,1,"Double"
"218",0.888888888888889,"m","Non-Student",14,"w","EvoLang11",0.782178217821782,0.696927344726087,2,2,"Double"
"219",0.916666666666667,"m","Non-Student",NA,"w","EvoLang11",0.829207920792079,0.676687917253955,2,1,"Double"
"220",0.916666666666667,"f","Non-Student",15,"w","EvoLang11",0.829207920792079,0.623313131313131,2,2,"Double"
"221",0.916666666666667,"m","Student",16,"w","EvoLang11",0.829207920792079,0.620453514739229,2,3,"Double"
"222",0.916666666666667,"f","Student",NA,"w","EvoLang11",0.829207920792079,0.642181672913824,2,1,"Double"
"223",0.916666666666667,"m","Non-Student",17,"w","EvoLang11",0.829207920792079,0.597727272727273,2,2,"Double"
"224",0.916666666666667,"f","Non-Student",18,"w","EvoLang11",0.829207920792079,0.493030303030303,2,3,"Double"
"225",0.916666666666667,"f","Student",NA,"e","EvoLang11",0.829207920792079,0.635018620402561,2,1,"Double"
"226",0.833333333333333,"f","Student",19,"w","EvoLang11",0.685643564356436,0.785714285714286,2,2,"Double"
"227",0.888888888888889,"m","Non-Student",NA,"w","EvoLang11",0.782178217821782,0.627557627557628,2,1,"Double"
"228",0.888888888888889,"f","Student",NA,"e","EvoLang11",0.782178217821782,0.549747474747475,2,1,"Double"
"229",0.888888888888889,"f","Non-Student",20,"w","EvoLang11",0.782178217821782,0.490848157444796,2,3,"Double"
"230",0.888888888888889,"f","Non-Student",21,"w","EvoLang11",0.782178217821782,0.530909090909091,2,2,"Double"
"231",0.888888888888889,"f","Student",NA,"m","EvoLang11",0.782178217821782,0.655225726654298,2,1,"Double"
"232",0.833333333333333,"m","Non-Student",22,"w","EvoLang11",0.685643564356436,0.684581665713741,2,3,"Double"
"233",0.888888888888889,"f","Non-Student",23,"w","EvoLang11",0.782178217821782,0.624851339137053,2,3,"Double"
"234",0.888888888888889,"m","Non-Student",NA,"w","EvoLang11",0.782178217821782,0.63973063973064,2,1,"Double"
"235",0.777777777777778,"f","Non-Student",NA,"w","EvoLang11",0.586633663366337,0.811320754716981,2,1,"Double"
"236",0.833333333333333,"m","Non-Student",7,"w","EvoLang11",0.685643564356436,0.572932373316314,2,3,"Double"
"237",0.888888888888889,"m","Non-Student",24,"w","EvoLang11",0.782178217821782,0.62044232069149,2,3,"Double"
"238",0.833333333333333,"f","Non-Student",NA,"w","EvoLang11",0.685643564356436,0.419197446420429,2,1,"Double"
"239",0.888888888888889,"f","Student",NA,"w","EvoLang11",0.782178217821782,0.624449779911965,2,1,"Double"
"240",0.888888888888889,"f","Student",NA,"w","EvoLang11",0.782178217821782,0.811320754716981,2,1,"Double"
"241",0.833333333333333,"f","Non-Student",NA,"w","EvoLang11",0.685643564356436,0.610136246182758,2,1,"Double"
"242",0.777777777777778,"m","Non-Student",NA,"w","EvoLang11",0.586633663366337,0.567474747474747,2,1,"Double"
"243",0.875,"m","Non-Student",NA,"w","EvoLang11",0.752475247524752,0.673015873015873,2,1,"Double"
"244",0.791666666666667,"f","Non-Student",25,"w","EvoLang11",0.618811881188119,0.547474747474747,2,3,"Double"
"245",0.833333333333333,"f","Non-Student",2,"w","EvoLang11",0.685643564356436,0.575757575757576,2,3,"Double"
"246",0.777777777777778,"f","Non-Student",26,"w","EvoLang11",0.586633663366337,0.663078677144161,2,2,"Double"
"247",0.777777777777778,"m","Non-Student",27,"w","EvoLang11",0.586633663366337,0.777777777777778,2,3,"Double"
"248",0.833333333333333,"m","Non-Student",27,"w","EvoLang11",0.685643564356436,0.663199827734711,2,3,"Double"
"249",0.833333333333333,"f","Non-Student",NA,"w","EvoLang11",0.685643564356436,0.483100613982967,2,1,"Double"
"250",0.833333333333333,"f","Student",NA,"w","EvoLang11",0.685643564356436,0.693897041695784,2,1,"Double"
"251",0.833333333333333,"m","Non-Student",28,"w","EvoLang11",0.685643564356436,0.684045121545122,2,2,"Double"
"252",0.833333333333333,"m","Non-Student",NA,"e","EvoLang11",0.685643564356436,0.680813830441737,2,1,"Double"
"253",0.833333333333333,"f","Student",29,"e","EvoLang11",0.685643564356436,0.653321678321678,2,2,"Double"
"254",0.833333333333333,"m","Student",30,"w","EvoLang11",0.685643564356436,0.675204225453395,2,3,"Double"
"255",0.833333333333333,"f","Non-Student",NA,"w","EvoLang11",0.685643564356436,0.452214960058097,2,1,"Double"
"256",0.833333333333333,"f","Student",31,"w","EvoLang11",0.685643564356436,0.615569512248758,2,2,"Double"
"257",0.666666666666667,"m","Non-Student",NA,"w","EvoLang11",0.398514851485149,0.703703703703704,2,1,"Double"
"258",0.722222222222222,"f","Non-Student",32,"w","EvoLang11",0.48019801980198,0.615691801738313,2,3,"Double"
"259",0.833333333333333,"m","Student",33,"w","EvoLang11",0.685643564356436,0.448841354723708,2,2,"Double"
"260",0.777777777777778,"m","Non-Student",NA,"w","EvoLang11",0.586633663366337,0.602557627557628,2,1,"Double"
"261",0.833333333333333,"m","Non-Student",34,"a","EvoLang11",0.685643564356436,0.603030303030303,2,2,"Double"
"262",0.833333333333333,"m","Non-Student",NA,"w","EvoLang11",0.685643564356436,0.675252525252525,2,1,"Double"
"263",0.833333333333333,"f","Non-Student",35,"w","EvoLang11",0.685643564356436,0.432051282051282,2,2,"Double"
"264",0.833333333333333,"m","Non-Student",36,"w","EvoLang11",0.685643564356436,0.719198790627362,2,3,"Double"
"265",0.833333333333333,"m","Student",NA,"w","EvoLang11",0.685643564356436,0.680735930735931,2,1,"Double"
"266",0.666666666666667,"f","Student",37,"w","EvoLang11",0.398514851485149,0.614521281187948,2,2,"Double"
"267",0.833333333333333,"m","Non-Student",NA,"w","EvoLang11",0.685643564356436,0.703069217604101,2,1,"Double"
"268",0.833333333333333,"f","Student",NA,"w","EvoLang11",0.685643564356436,0.566666666666667,2,1,"Double"
"269",0.75,"m","Non-Student",NA,"w","EvoLang11",0.537128712871287,0.589131701631702,2,1,"Double"
"270",0.777777777777778,"f","Student",NA,"w","EvoLang11",0.586633663366337,0.735149572649573,2,1,"Double"
"271",0.75,"m","Student",NA,"m","EvoLang11",0.537128712871287,0.462545018007203,2,1,"Double"
"272",0.75,"m","Non-Student",NA,"w","EvoLang11",0.537128712871287,0.669672520170859,2,1,"Double"
"273",0.833333333333333,"f","Student",19,"w","EvoLang11",0.685643564356436,0.654040404040404,2,2,"Double"
"274",0.722222222222222,"m","Student",38,"w","EvoLang11",0.48019801980198,0.62044232069149,2,3,"Double"
"275",0.833333333333333,"m","Non-Student",NA,"e","EvoLang11",0.685643564356436,0.707985958753839,2,1,"Double"
"276",0.777777777777778,"m","Non-Student",NA,"w","EvoLang11",0.586633663366337,0.755489284367865,2,1,"Double"
"277",0.777777777777778,"f","Student",39,"w","EvoLang11",0.586633663366337,0.62995337995338,2,2,"Double"
"278",0.777777777777778,"f","Student",29,"w","EvoLang11",0.586633663366337,0.641473755901853,2,2,"Double"
"279",0.777777777777778,"f","Non-Student",40,"w","EvoLang11",0.586633663366337,0.43,2,2,"Double"
"280",0.777777777777778,"m","Student",NA,"w","EvoLang11",0.586633663366337,0.811320754716981,2,1,"Double"
"281",0.666666666666667,"m","Student",41,"w","EvoLang11",0.398514851485149,0.811320754716981,2,2,"Double"
"282",0.777777777777778,"m","Student",NA,"w","EvoLang11",0.586633663366337,0.695691609977324,2,1,"Double"
"283",0.722222222222222,"f","Student",42,"a","EvoLang11",0.48019801980198,0.508585858585859,2,3,"Double"
"284",0.75,"f","Student",NA,"e","EvoLang11",0.537128712871287,0.536531986531987,2,1,"Double"
"285",0.75,"f","Non-Student",NA,"w","EvoLang11",0.537128712871287,0.511768851303735,2,1,"Double"
"286",0.583333333333333,"m","Non-Student",43,"w","EvoLang11",0.264851485148515,0.567474747474747,2,3,"Double"
"287",0.75,"m","Student",44,"w","EvoLang11",0.537128712871287,0.574182854182854,2,3,"Double"
"288",0.722222222222222,"m","Non-Student",NA,"w","EvoLang11",0.48019801980198,0.65011655011655,2,1,"Double"
"289",0.611111111111111,"f","Non-Student",NA,"w","EvoLang11",0.309405940594059,0.480808080808081,2,1,"Double"
"290",0.722222222222222,"f","Non-Student",45,"w","EvoLang11",0.48019801980198,0.458337478754715,2,2,"Double"
"291",0.611111111111111,"m","Non-Student",46,"w","EvoLang11",0.309405940594059,0.696927344726087,2,2,"Double"
"292",0.722222222222222,"m","Student",NA,"w","EvoLang11",0.48019801980198,0.761212282775625,2,1,"Double"
"293",0.555555555555555,"m","Student",NA,"m","EvoLang11",0.235148514851485,0.782345013477089,2,1,"Double"
"294",0.722222222222222,"m","Student",47,"w","EvoLang11",0.48019801980198,0.761212282775625,2,2,"Double"
"295",0.666666666666667,"f","Student",42,"a","EvoLang11",0.398514851485149,0.643153759820427,2,3,"Double"
"296",0.722222222222222,"f","Student",NA,"e","EvoLang11",0.48019801980198,0.462545018007203,2,1,"Double"
"297",0.555555555555555,"m","Non-Student",NA,"w","EvoLang11",0.235148514851485,0.730698154047211,2,1,"Double"
"298",0.666666666666667,"f","Non-Student",48,"w","EvoLang11",0.398514851485149,0.571212121212121,2,2,"Double"
"299",0.666666666666667,"f","Non-Student",49,"w","EvoLang11",0.398514851485149,0.701688082640464,2,2,"Double"
"300",0.666666666666667,"m","Non-Student",50,"w","EvoLang11",0.398514851485149,0.707257402675192,2,2,"Double"
"301",0.611111111111111,"m","Student",NA,"w","EvoLang11",0.309405940594059,0.623483817769532,2,1,"Double"
"302",0.75,"f","Student",51,"w","EvoLang11",0.537128712871287,0.568842268842269,2,3,"Double"
"303",0.722222222222222,"m","Student",NA,"w","EvoLang11",0.48019801980198,0.800354781486857,2,1,"Double"
"304",0.666666666666667,"m","Non-Student",NA,"w","EvoLang11",0.398514851485149,0.624133644133644,2,1,"Double"
"305",0.666666666666667,"m","Student",38,"w","EvoLang11",0.398514851485149,0.669672520170859,2,3,"Double"
"306",0.75,"m","Non-Student",52,"w","EvoLang11",0.537128712871287,0.56,2,2,"Double"
"307",0.666666666666667,"f","Non-Student",NA,"w","EvoLang11",0.398514851485149,0.703703703703704,2,1,"Double"
"308",0.722222222222222,"m","Student",NA,"w","EvoLang11",0.48019801980198,0.811320754716981,2,1,"Double"
"309",0.666666666666667,"m","Student",NA,"w","EvoLang11",0.398514851485149,0.867198838896952,2,1,"Double"
"310",0.666666666666667,"m","Non-Student",NA,"e","EvoLang11",0.398514851485149,0.602557627557628,2,1,"Double"
"311",0.625,"m","Student",NA,"m","EvoLang11",0.349009900990099,0.674318359089249,2,1,"Double"
"312",0.666666666666667,"m","Student",NA,"w","EvoLang11",0.398514851485149,0.800354781486857,2,1,"Double"
"313",0.722222222222222,"m","Non-Student",NA,"w","EvoLang11",0.48019801980198,0.462545018007203,2,1,"Double"
"314",0.722222222222222,"m","Student",NA,"w","EvoLang11",0.48019801980198,0.669672520170859,2,1,"Double"
"315",0.666666666666667,"f","Non-Student",53,"w","EvoLang11",0.398514851485149,0.664362175211232,2,2,"Double"
"316",0.611111111111111,"m","Student",54,"w","EvoLang11",0.309405940594059,0.700304936153993,2,3,"Double"
"317",0.722222222222222,"m","Student",NA,"a","EvoLang11",0.48019801980198,0.640123456790124,2,1,"Double"
"318",0.722222222222222,"f","Non-Student",25,"w","EvoLang11",0.48019801980198,0.476923076923077,2,3,"Double"
"319",0.666666666666667,"m","Non-Student",NA,"w","EvoLang11",0.398514851485149,0.667687774938449,2,1,"Double"
"320",0.722222222222222,"f","Non-Student",NA,"w","EvoLang11",0.48019801980198,0.58368466073298,2,1,"Double"
"321",0.666666666666667,"m","Non-Student",55,"w","EvoLang11",0.398514851485149,0.659374190416419,2,3,"Double"
"322",0.416666666666667,"m","Student",56,"w","EvoLang11",0.0816831683168317,0.707985958753839,2,3,"Double"
"323",0.541666666666667,"m","Non-Student",NA,"w","EvoLang11",0.212871287128713,0.673220098469268,2,1,"Double"
"324",0.625,"m","Non-Student",NA,"w","EvoLang11",0.349009900990099,0.773007316134001,2,1,"Double"
"325",0.611111111111111,"m","Student",NA,"w","EvoLang11",0.309405940594059,0.5444064171123,2,1,"Double"
"326",0.666666666666667,"m","Non-Student",NA,"w","EvoLang11",0.398514851485149,0.746629823664707,2,1,"Double"
"327",0.611111111111111,"m","Student",NA,"w","EvoLang11",0.309405940594059,0.798517520215633,2,1,"Double"
"328",0.611111111111111,"m","Non-Student",NA,"w","EvoLang11",0.309405940594059,0.800961168211842,2,1,"Double"
"330",0.611111111111111,"f","Non-Student",NA,"w","EvoLang11",0.309405940594059,0.606818181818182,2,1,"Double"
"331",0.5,"m","Non-Student",57,"w","EvoLang11",0.163366336633663,0.757977207977208,2,2,"Double"
"332",0.555555555555555,"f","Non-Student",32,"w","EvoLang11",0.235148514851485,0.580136246182758,2,3,"Double"
"333",0.555555555555555,"m","Student",58,"w","EvoLang11",0.235148514851485,0.704227099644889,2,2,"Double"
"334",0.5,"f","Non-Student",NA,"w","EvoLang11",0.163366336633663,0.766166747298823,2,1,"Double"
"335",0.611111111111111,"m","Non-Student",NA,"w","EvoLang11",0.309405940594059,0.568842268842269,2,1,"Double"
"336",0.666666666666667,"m","Student",47,"w","EvoLang11",0.398514851485149,0.766112683363357,2,2,"Double"
"337",0.583333333333333,"m","Non-Student",NA,"w","EvoLang11",0.264851485148515,0.741370622323003,2,1,"Double"
"338",0.611111111111111,"m","Non-Student",NA,"w","EvoLang11",0.309405940594059,0.688391855058522,2,1,"Double"
"339",0.5,"m","Student",59,"w","EvoLang11",0.163366336633663,0.724887496450839,2,3,"Double"
"340",0.5,"m","Non-Student",NA,"w","EvoLang11",0.163366336633663,0.637845117845118,2,1,"Double"
"341",0.388888888888889,"m","Non-Student",NA,"w","EvoLang11",0.0643564356435644,0.811804547653604,2,1,"Double"
"342",0.611111111111111,"f","Student",NA,"w","EvoLang11",0.309405940594059,0.685185185185185,2,1,"Double"
"343",0.555555555555555,"m","Student",NA,"w","EvoLang11",0.235148514851485,0.867198838896952,2,1,"Double"
"344",0.611111111111111,"m","Student",NA,"w","EvoLang11",0.309405940594059,0.571212121212121,2,1,"Double"
"345",0.611111111111111,"m","Non-Student",60,"w","EvoLang11",0.309405940594059,0.567878787878788,2,2,"Double"
"346",0.5,"m","Non-Student",NA,"w","EvoLang11",0.163366336633663,0.721618702750778,2,1,"Double"
"347",0.5,"m","Non-Student",61,"w","EvoLang11",0.163366336633663,0.738993710691824,2,3,"Double"
"348",0.5,"m","Non-Student",NA,"a","EvoLang11",0.163366336633663,0.631851851851852,2,1,"Double"
"349",0.583333333333333,"m","Non-Student",62,"a","EvoLang11",0.264851485148515,0.719198790627362,2,2,"Double"
"351",0.611111111111111,"m","Non-Student",63,"w","EvoLang11",0.309405940594059,0.748076923076923,2,2,"Double"
"352",0.5,"m","Student",NA,"w","EvoLang11",0.163366336633663,0.633193041526375,2,1,"Double"
"354",0.444444444444444,"m","Student",64,"w","EvoLang11",0.101485148514851,0.718764831514001,2,2,"Double"
"357",0.5,"m","Non-Student",65,"w","EvoLang11",0.163366336633663,0.723128723128723,2,2,"Double"
"358",0.333333333333333,"m","Non-Student",NA,"a","EvoLang11",0.0371287128712871,0.616161616161616,2,1,"Double"
"359",0.5,"m","Non-Student",66,"a","EvoLang11",0.163366336633663,0.703703703703704,2,3,"Double"
"360",0.5,"f","Student",NA,"w","EvoLang11",0.163366336633663,0.703823953823954,2,1,"Double"
"361",0.444444444444444,"f","Non-Student",13,"w","EvoLang11",0.101485148514851,0.650393631525707,2,2,"Double"
"362",0.25,"m","Non-Student",NA,"w","EvoLang11",0.0148514851485149,0.63973063973064,2,1,"Double"
"363",0.5,"f","Student",NA,"w","EvoLang11",0.163366336633663,0.703703703703704,2,1,"Double"
"366",0.5,"m","Student",NA,"a","EvoLang11",0.163366336633663,0.73610512478437,2,1,"Double"
